Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,1627.07263304394,6682.28115774575,7318.74469026724,6586.7212793222,7186.43192406181,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8760.69228579702,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1206.01183797183,1334.94305104384,2839.92516805933,3046.94913644957,2912.65827494029,3121.68117550498,3171.69919227376,2875.25798516781,2897.66343955565,3036.17106160684,3237.88336815666,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,193.425952390773,283.225482383085,431.515471518473,542.890958941165,613.984066002961,626.69775579491,645.248880313608,547.238093853497,391.552894770249,441.61783689092,490.167582289902,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,190.606231910312,979.051630004942,1176.24245336109,1165.79432896131,1162.33144011893,1251.82076450814,1133.00281580351,1192.49533785043,1249.82875661238,1325.95292370622,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1944.13762113919,2136.44024281489,5324.6170395396,5753.9871478243,5930.54847260768,5694.08263428425,5624.13534097711,5032.88976228194,4786.23530295128,5646.45600733184,5931.45388457263,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,4920.94549912269,7227.07492665093,10101.9001734944,10038.9491043601,9872.0325921232,8013.1478400396,7820.9094908345,8844.41714968444,9030.07106447406,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,191.878904234015,229.4902871214,592.401097450929,699.429337677581,698.466479416086,715.923743046061,743.413381296219,792.552890593381,777.147595512165,900.57390358461,1025.79835586617,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21290.8603827045,26149.41107829,50950.0343435181,54159.3466126142,50073.0056559308,52184.0618504931,52830.1742328055,45175.2318933798,46007.8529206547,48554.9922761756,53024.0592130531,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14800.0286943521,12579.5951055864,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.0216184298,13641.1027183822,33692.0108346543,38426.5508077771,39970.4400394577,42949.1422285498,44533.7830906379,38559.5470380365,40026.8521964671,42260.1251767853,41966.0091846374,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,241.87647004145,1007.50142861723,1503.8675441757,1655.8109631598,1760.46056961056,1811.63803574901,1934.06401099469,2049.85141546244,2107.57423769183,2168.19123997963,2028.89689057351,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,309.056882927325,158.704974820638,347.343040654604,374.482864483226,390.119909653729,414.388613126623,427.737226040128,360.853384070947,362.131132274334,375.869489673522,411.688942542622,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,567.528672858345,567.930736009565,2292.44515619082,2520.40416579378,2746.99178858383,2998.07284264118,3222.69353725587,2730.4303237015,2175.99967021858,1968.55958830544,2028.18197017598,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,2354.26346244494,1854.14595610107,4542.89971678317,5063.78698606358,4698.14129350594,5210.67583028154,5468.48086914212,4840.27312286783,5129.15896023703,5417.64201944282,6083.71894832148,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,14804.2467250931,13571.0582833444,13827.7696967465,14274.2406542056,15278.9078745141,16690.5700968089,22246.7430768136,28163.7848732364,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.943738533,38146.7153917477,87770.2668443401,100711.224780553,101668.170658652,103059.24822759,97199.9190963458,74521.56993249,70941.5252680833,75704.2486981247,81807.198038676,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6448.12768493202,8601.25416998664,19281.1656336502,20896.746978071,21923.5480214797,20926.5540495711,20131.9813016555,16150.8872575968,14721.6473328796,15170.3517435517,16418.9269283158,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,371.678566172355,519.534326794845,988.754128341182,1164.97612914872,1198.10900052752,1208.90431029644,1251.16410422834,1356.66773135083,1368.45432627629,1466.84309577722,1472.89313366943,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,..,7577.04789322167,10184.5168476747,10889.5801634263,12168.2823129252,12799.3695331137,13938.2219448542,16593.4899518823,17150.0423131171,16274.9045372866,17317.872619646,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.84662236786,4060.32449292618,8082.02845866252,9358.25147451101,10722.2836326295,11889.1276274385,12796.0700430496,13630.3079737945,14356.3240541798,15166.124432066,15575.0725482915,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,697.539572978224,602.186902266008,1949.3485595259,2406.89710300961,2790.69958745011,2729.87555089863,2920.77482513456,2679.32671103336,2509.62900700485,2640.153572462,2722.60467940151,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1376.16467314413,1663.60525171951,4355.93493867734,5322.96375987671,5183.08287691315,5926.83286284344,6102.94323272326,5406.70385708338,5319.41021789703,5680.58076826353,5871.46706441738,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1196.58685819634,1955.58800627896,5082.35475666351,5869.32307961474,6528.97221785312,6756.75276926556,6679.34194841806,6227.58671646074,6205.37090038145,6700.81138040492,6947.2566270938,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,715.913712086446,1038.90853988362,2124.05676974627,2345.32775427825,2572.62942497398,2749.38663574006,2831.31666726863,2867.15199022128,2941.21203999356,2981.93415144162,3102.71336329931,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.20953112388,4492.73963176594,12599.5335818707,13893.509259001,13145.5392627865,13781.0626053813,14347.9145754456,12572.3218484765,12431.5754242492,13861.0515579074,15424.0460254454,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7885.39401919224,11502.3968126428,22538.6540773482,23196.1837500759,20577.4026375899,21618.7353389663,22077.5361325219,19252.6349536042,19977.3984908279,21291.4309907117,23145.7349562595,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,8652.50749222505,16192.1269719638,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29764.0538920397,30628.7547758033,31353.4341794183,31651.3481514031,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,15454.0823281296,29976.117039047,67403.1602978106,82409.5803345471,85076.1479273998,85050.9109716822,83858.5283798723,63039.0165548075,57163.0609918357,61264.3964777979,69026.4688025751,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1680.70562287227,1659.90763954548,8209.9194562169,9104.99562203019,8535.0468756267,9555.2442173314,10026.9735781794,8977.49854425137,9567.0977819133,10792.9562796666,12301.1864034302,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3485.11230559947,1771.59782952435,10674.9972024225,14351.2120537731,15434.5747807082,16007.089993444,14100.7291028658,9313.78754166624,8745.37511648808,10750.5871197198,11288.8724435206,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,349.873357553015,228.637709623675,576.049201001347,637.628438297439,695.274082936241,704.980159418804,723.281840989822,728.081757390407,726.353048999624,762.499163641385,772.967838382225,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,772.505849126603,1542.06673580116,3458.18871513762,3946.17308402948,4237.01462989779,4219.90973818392,4188.73367854175,4155.27935285323,4043.69399975932,4307.80546397731,4392.46775479595,..
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,40124.459901621,68496.3606802049,64890.2388634279,56068.4345458956,57302.6880026149,54282.8097987205,45774.5878900486,46692.3510916145,48494.5514112427,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,1094.71063611153,1263.86552259429,1340.52650698418,1577.02232910998,1782.7977562404,1595.86142275725,1710.13394767919,1811.00963265499,2001.14090226164,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,7246.01636663312,9171.33014480091,19262.5476811757,23745.8016143404,25243.3586984024,24844.7443709487,24463.9031638501,20627.9327820675,19879.2975304177,20803.7425657324,23219.1304831033,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,961.573946470954,604.654066013211,1278.97775412843,1371.72335307897,1330.0574481376,1375.67875390488,1394.79474326494,1218.76424640812,1269.04040702421,1367.21894802796,1521.9535542169,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,870.136314534033,5735.42285659849,6809.15980400146,6015.94522756969,6755.07351070594,6600.0566499116,5585.1178082606,5756.38119351044,6284.192671588,7233.99587424704,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5302.84372714197,7578.85105298846,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15077.8390242853,15683.6564988559,16433.9352865158,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,150.389032266233,138.698692243778,401.835001366837,448.337525527861,566.378656937493,716.835304734774,714.700712388696,588.228452702849,501.415712857832,499.38070781976,522.858128404118,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.7561591366,23852.3270285975,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56724.1703858863,60297.7937806208,64581.9440183954,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2395.56458240433,5402.9297536132,16600.6135880385,18187.1574419478,17274.6423040509,18191.612786163,18629.7796630086,16182.3037239884,16544.2278104487,17579.2593991421,19546.9019028513,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,9073.70874128931,10227.7367703685,23437.4720211387,24985.2482718393,22532.4356384588,23357.939198652,24194.974352808,20887.5196403428,21617.5798546719,23449.5745165237,26234.0228962506,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,970.016054620333,1054.38824573508,1290.39877914169,1722.41811261585,1913.23202227315,1977.45141074327,1996.78117583183,1914.46792551698,1990.0314969426,2077.12603765032,2162.65180398781,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,126.924920542559,..,..,..,..,257.828751500965,248.844950530346,293.46542260553,295.933653807226,309.066058977427,314.562363459147,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3139.96605414997,3032.42713820462,7328.59364560831,8007.37741153809,7501.40727965322,6829.02046524471,6428.2935785179,5730.9341743665,5272.62774859236,6127.46229651543,6374.01544590635,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,1654.05567593957,1813.3705147154,1025.22992539902,1280.30719725591,1258.37812681629,1154.80094905878,283.487801728826,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,13767.3814721712,14676.7060880231,30736.6278530812,31835.2888008408,28563.8590381915,29211.7737455935,29623.1644451343,25817.3866083761,26622.2991436203,28208.2610532181,30523.8592390474,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,463.618631805931,869.696516609157,2799.64887619972,3200.83382914016,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4104.63098320435,4102.48135014467,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5396.53016164777,9836.19582836556,15643.5668199046,16557.690719431,16044.1161268912,16878.1904573943,18057.615305661,18286.3193850042,18575.7517331181,19060.5707200677,19829.4283169728,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,3756.21884375319,5323.37535680248,8037.47296712228,8227.39408163575,8139.89204607164,8343.79537356784,8650.81828137645,9160.73415733431,9377.88685788397,10003.2598650984,10315.0260751215,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2236.28877407421,3676.43964197256,6292.78982922694,6242.19328083946,6390.31438871896,6639.62179139933,6684.8036221569,6921.40975020217,7041.56080428349,7149.63086622199,7377.67883199414,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,483.952592007859,366.172807593807,1489.87691083872,1672.1032945892,1882.24677012331,1943.91645802007,2163.15589835214,2486.74565866274,2398.10187999332,3015.02442975186,977.273635724417,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,958.614698100541,2012.26028656387,8255.7968587048,8263.17292305383,9201.00878530056,9402.23313695562,9472.00759951427,8561.97417855142,5606.71207532403,5379.11941495353,5950.21394733953,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30196.0564643087,29323.2077637698,52132.9185271581,59666.0720198904,57197.1993076414,60347.6874885834,59241.6063787415,50832.5527092655,51617.5403524643,53253.4766411192,54111.9721723671,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,38428.3855023167,37868.3230595798,74605.7210207051,88415.6280609527,83538.2300783858,85112.4643984141,86605.5633762421,82081.5971239792,80037.5030399055,80333.4449447719,82838.9294445761,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,988.94867216421,1177.62926773348,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,497.632026083843,138.428879512683,749.552711015842,847.382101810518,969.296473144289,1048.22729256115,1104.17168941376,929.095857223746,802.518004052824,806.041573098044,826.621530538704,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,173.790639184874,410.952327593101,743.403784726004,781.437014324276,867.867680563228,970.416938425046,1030.09291747653,947.933446487903,966.474622354379,1004.84112066441,1050.67525379846,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1508.94273670514,2007.73636311799,5076.34299245077,5492.11542712668,5860.58061021939,6168.26489540709,5951.88370233604,5840.04694787593,5978.61145407809,6578.18886493522,7273.56320732092,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,..,497.131415702736,3656.95217543315,5095.48904274158,5879.69978194615,4888.31712299426,3441.65057088198,2585.15387819439,2053.27379771613,2000.60119103569,2035.53390768881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,431.450159769201,302.206394294343,533.508791977233,586.328841545215,571.839428880573,621.222259778549,640.081611119276,570.680737075619,587.874409389324,619.066370987019,671.840687558773,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1194.54103416891,2065.50266053231,3553.22061448636,4084.6241317437,4597.74230534531,4428.56648134984,4393.9408110033,4320.63799011384,3966.15652021899,4217.47650679527,4364.01556134949,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4150.30185502442,6435.16468252829,16683.3553787376,19034.1491966652,19161.9599135545,20026.7875344705,20169.6530123585,18332.4903052311,15786.1205236442,16076.0820382225,16843.701611713,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1491.12212876029,2211.82681728547,4141.97635336459,4264.67494604737,4152.67858707583,4222.70324540611,4305.47416504834,3859.8144363739,3698.56507526382,3494.31886448228,3446.60723792022,..
